;Area;Item;Element;Unit;Y2017
30801;Slovakia;Peas, dry;Production;tonnes;20565.0
30804;Slovakia;Peas, green;Production;tonnes;2872.0
30807;Slovakia;Plums and sloes;Production;tonnes;993.0
30810;Slovakia;Poppy seed;Production;tonnes;1958.0
30813;Slovakia;Potatoes;Production;tonnes;149705.0
30816;Slovakia;Pulses nes;Production;tonnes;1717.0
30819;Slovakia;Pumpkins, squash and gourds;Production;tonnes;2939.0
30822;Slovakia;Rapeseed;Production;tonnes;448665.0
30825;Slovakia;Raspberries;Production;tonnes;17.0
30828;Slovakia;Rye;Production;tonnes;32458.0
30831;Slovakia;Sorghum;Production;tonnes;1616.0
30834;Slovakia;Soybeans;Production;tonnes;102441.0
30837;Slovakia;Spinach;Production;tonnes;1618.0
30840;Slovakia;Strawberries;Production;tonnes;786.0
30843;Slovakia;Sugar beet;Production;tonnes;1230793.0
30846;Slovakia;Sunflower seed;Production;tonnes;218844.0
30849;Slovakia;Tobacco, unmanufactured;Production;tonnes;5.0
30852;Slovakia;Tomatoes;Production;tonnes;21964.0
30855;Slovakia;Triticale;Production;tonnes;31503.0
30858;Slovakia;Vegetables, fresh nes;Production;tonnes;4369.0
30861;Slovakia;Vegetables, leguminous nes;Production;tonnes;184.0
30864;Slovakia;Vetches;Production;tonnes;208.0
30867;Slovakia;Walnuts, with shell;Production;tonnes;5.0
30870;Slovakia;Watermelons;Production;tonnes;3943.0
30873;Slovakia;Wheat;Production;tonnes;1770659.0
30876;Slovakia;Cereals (Rice Milled Eqv);Production;tonnes;3484061.0
30879;Slovakia;Cereals, Total;Production;tonnes;3484061.0
30882;Slovakia;Coarse Grain, Total;Production;tonnes;1713402.0
30888;Slovakia;Fruit Primary;Production;tonnes;88479.0
30891;Slovakia;Oilcrops;Production;tonnes;775904.0
30900;Slovakia;Pulses, Total;Production;tonnes;26005.0
30903;Slovakia;Roots and Tubers, Total;Production;tonnes;149705.0
30906;Slovakia;Treenuts, Total;Production;tonnes;6.0
30909;Slovakia;Vegetables Primary;Production;tonnes;94062.0
30912;Slovenia;Almonds, with shell;Production;tonnes;1.0
30915;Slovenia;Apples;Production;tonnes;80000.0
30918;Slovenia;Apricots;Production;tonnes;760.0
30921;Slovenia;Asparagus;Production;tonnes;211.0
30924;Slovenia;Barley;Production;tonnes;97929.0
30927;Slovenia;Beans, dry;Production;tonnes;896.0
30930;Slovenia;Beans, green;Production;tonnes;2443.0
30933;Slovenia;Berries nes;Production;tonnes;829.0
30938;Slovenia;Broad beans, horse beans, dry;Production;tonnes;17.0
30941;Slovenia;Buckwheat;Production;tonnes;2909.0
30944;Slovenia;Cabbages and other brassicas;Production;tonnes;21993.0
30947;Slovenia;Carrots and turnips;Production;tonnes;10641.0
30950;Slovenia;Cauliflowers and broccoli;Production;tonnes;1299.0
30953;Slovenia;Cereals nes;Production;tonnes;671.0
30956;Slovenia;Cherries;Production;tonnes;1195.0
30959;Slovenia;Cherries, sour;Production;tonnes;70.0
30962;Slovenia;Chestnut;Production;tonnes;63.0
30965;Slovenia;Chillies and peppers, dry;Production;tonnes;1266.0
30968;Slovenia;Chillies and peppers, green;Production;tonnes;3894.0
30974;Slovenia;Cucumbers and gherkins;Production;tonnes;2425.0
30977;Slovenia;Currants;Production;tonnes;5.0
30980;Slovenia;Figs;Production;tonnes;39.0
30985;Slovenia;Garlic;Production;tonnes;1003.0
30988;Slovenia;Grain, mixed;Production;tonnes;4222.0
30991;Slovenia;Grapes;Production;tonnes;89416.0
30994;Slovenia;Hazelnuts, with shell;Production;tonnes;98.0
30997;Slovenia;Hops;Production;tonnes;2160.0
31000;Slovenia;Kiwi fruit;Production;tonnes;125.0
31003;Slovenia;Leeks, other alliaceous vegetables;Production;tonnes;853.0
31009;Slovenia;Lettuce and chicory;Production;tonnes;18015.0
31012;Slovenia;Maize;Production;tonnes;272177.0
31015;Slovenia;Millet;Production;tonnes;368.0
31020;Slovenia;Nuts nes;Production;tonnes;108.0
31023;Slovenia;Oats;Production;tonnes;4641.0
31026;Slovenia;Olives;Production;tonnes;1685.0
31029;Slovenia;Onions, dry;Production;tonnes;10027.0
31032;Slovenia;Peaches and nectarines;Production;tonnes;2457.0
31035;Slovenia;Pears;Production;tonnes;4000.0
31038;Slovenia;Peas, dry;Production;tonnes;1774.0
31041;Slovenia;Peas, green;Production;tonnes;226.0
31046;Slovenia;Persimmons;Production;tonnes;2055.0
31049;Slovenia;Plums and sloes;Production;tonnes;208.0
31052;Slovenia;Potatoes;Production;tonnes;77076.0
31055;Slovenia;Pulses nes;Production;tonnes;22.0
31061;Slovenia;Rapeseed;Production;tonnes;8999.0
31064;Slovenia;Raspberries;Production;tonnes;0.0
31067;Slovenia;Roots and tubers nes;Production;tonnes;16000.0
31070;Slovenia;Rye;Production;tonnes;4415.0
31075;Slovenia;Soybeans;Production;tonnes;7713.0
31078;Slovenia;Spinach;Production;tonnes;286.0
31081;Slovenia;Strawberries;Production;tonnes;1686.0
31087;Slovenia;Sunflower seed;Production;tonnes;524.0
31090;Slovenia;Tomatoes;Production;tonnes;8396.0
31093;Slovenia;Triticale;Production;tonnes;22923.0
31096;Slovenia;Vegetables, fresh nes;Production;tonnes;14642.0
31102;Slovenia;Walnuts, with shell;Production;tonnes;345.0
31105;Slovenia;Wheat;Production;tonnes;140961.0
31108;Slovenia;Cereals (Rice Milled Eqv);Production;tonnes;551216.0
31111;Slovenia;Cereals, Total;Production;tonnes;551216.0
31114;Slovenia;Coarse Grain, Total;Production;tonnes;410255.0
31117;Slovenia;Fruit Primary;Production;tonnes;182845.0
31120;Slovenia;Oilcrops;Production;tonnes;18921.0
31129;Slovenia;Pulses, Total;Production;tonnes;2709.0
31132;Slovenia;Roots and Tubers, Total;Production;tonnes;93076.0
31135;Slovenia;Treenuts, Total;Production;tonnes;615.0
31138;Slovenia;Vegetables Primary;Production;tonnes;96354.0
31141;Solomon Islands;Bananas;Production;tonnes;312.0
31144;Solomon Islands;Cassava;Production;tonnes;3327.0
31147;Solomon Islands;Cocoa, beans;Production;tonnes;4959.0
31150;Solomon Islands;Coconuts;Production;tonnes;385140.0
31153;Solomon Islands;Fruit, fresh nes;Production;tonnes;29139.0
31156;Solomon Islands;Melons, other (inc.cantaloupes);Production;tonnes;573.0
31159;Solomon Islands;Nuts nes;Production;tonnes;329.0
31162;Solomon Islands;Oil palm fruit;Production;tonnes;285775.0
31163;Solomon Islands;Oil, palm;Production;tonnes;38000.0
31164;Solomon Islands;Palm kernels;Production;tonnes;16000.0
31167;Solomon Islands;Pulses nes;Production;tonnes;6684.0
31170;Solomon Islands;Rice, paddy;Production;tonnes;2732.0
31173;Solomon Islands;Spices nes;Production;tonnes;218.0
31176;Solomon Islands;Sweet potatoes;Production;tonnes;104871.0
31179;Solomon Islands;Taro (cocoyam);Production;tonnes;45688.0
31182;Solomon Islands;Tobacco, unmanufactured;Production;tonnes;114.0
31185;Solomon Islands;Vegetables, fresh nes;Production;tonnes;6222.0
31188;Solomon Islands;Watermelons;Production;tonnes;1009.0
31191;Solomon Islands;Yams;Production;tonnes;45712.0
31194;Solomon Islands;Cereals (Rice Milled Eqv);Production;tonnes;1822.0
31197;Solomon Islands;Cereals, Total;Production;tonnes;2732.0
31200;Solomon Islands;Fruit Primary;Production;tonnes;31033.0
31203;Solomon Islands;Oilcrops;Production;tonnes;439140.0
31212;Solomon Islands;Pulses, Total;Production;tonnes;6684.0
31215;Solomon Islands;Roots and Tubers, Total;Production;tonnes;199597.0
31218;Solomon Islands;Treenuts, Total;Production;tonnes;329.0
31221;Solomon Islands;Vegetables Primary;Production;tonnes;6222.0
31224;Somalia;Bananas;Production;tonnes;21430.0
31227;Somalia;Beans, dry;Production;tonnes;26468.0
31230;Somalia;Cassava;Production;tonnes;92462.0
31233;Somalia;Coconuts;Production;tonnes;11063.0
31234;Somalia;Cotton lint;Production;tonnes;2000.0
31235;Somalia;Cottonseed;Production;tonnes;4500.0
31238;Somalia;Dates;Production;tonnes;13631.0
31241;Somalia;Fruit, fresh nes;Production;tonnes;142372.0
31244;Somalia;Grapefruit (inc. pomelos);Production;tonnes;5575.0
31247;Somalia;Groundnuts, with shell;Production;tonnes;8894.0
31250;Somalia;Lemons and limes;Production;tonnes;7930.0
31253;Somalia;Maize;Production;tonnes;65000.0
31256;Somalia;Mangoes, mangosteens, guavas;Production;tonnes;1071.0
31259;Somalia;Onions, dry;Production;tonnes;5876.0
31262;Somalia;Oranges;Production;tonnes;10515.0
31265;Somalia;Rice, paddy;Production;tonnes;1475.0
31268;Somalia;Seed cotton;Production;tonnes;7207.0
31271;Somalia;Sesame seed;Production;tonnes;25783.0
31274;Somalia;Sorghum;Production;tonnes;122173.0
31277;Somalia;Sugar cane;Production;tonnes;209495.0
31280;Somalia;Sweet potatoes;Production;tonnes;8473.0
31283;Somalia;Tobacco, unmanufactured;Production;tonnes;151.0
31286;Somalia;Tomatoes;Production;tonnes;23395.0
31289;Somalia;Vegetables, fresh nes;Production;tonnes;74279.0
31292;Somalia;Watermelons;Production;tonnes;6244.0
31295;Somalia;Wheat;Production;tonnes;1029.0
31298;Somalia;Cereals (Rice Milled Eqv);Production;tonnes;189186.0
31301;Somalia;Cereals, Total;Production;tonnes;189677.0
31304;Somalia;Citrus Fruit, Total;Production;tonnes;24020.0
31307;Somalia;Coarse Grain, Total;Production;tonnes;187173.0
31313;Somalia;Fruit Primary;Production;tonnes;208768.0
31316;Somalia;Oilcrops;Production;tonnes;50239.0
31325;Somalia;Pulses, Total;Production;tonnes;26468.0
31328;Somalia;Roots and Tubers, Total;Production;tonnes;100935.0
31331;Somalia;Vegetables Primary;Production;tonnes;103549.0
31334;South Africa;Apples;Production;tonnes;929028.0
31337;South Africa;Apricots;Production;tonnes;30637.0
31338;South Africa;Asparagus;Production;tonnes;320.0
31341;South Africa;Avocados;Production;tonnes;63045.0
31344;South Africa;Bananas;Production;tonnes;335208.0
31347;South Africa;Barley;Production;tonnes;307000.0
31350;South Africa;Bastfibres, other;Production;tonnes;802.0
31353;South Africa;Beans, dry;Production;tonnes;68525.0
31356;South Africa;Beans, green;Production;tonnes;24255.0
31359;South Africa;Berries nes;Production;tonnes;2188.0
31362;South Africa;Buckwheat;Production;tonnes;232.0
31365;South Africa;Cabbages and other brassicas;Production;tonnes;150872.0
31368;South Africa;Carrots and turnips;Production;tonnes;219597.0
31371;South Africa;Castor oil seed;Production;tonnes;6571.0
31374;South Africa;Cauliflowers and broccoli;Production;tonnes;13579.0
31377;South Africa;Cereals nes;Production;tonnes;16507.0
31380;South Africa;Cherries;Production;tonnes;245.0
31383;South Africa;Chicory roots;Production;tonnes;6566.0
31386;South Africa;Chillies and peppers, dry;Production;tonnes;17064.0
31387;South Africa;Chillies and peppers, green;Production;tonnes;969.0
31388;South Africa;Cotton lint;Production;tonnes;15520.0
31389;South Africa;Cottonseed;Production;tonnes;23000.0
31392;South Africa;Cow peas, dry;Production;tonnes;4885.0
31395;South Africa;Cucumbers and gherkins;Production;tonnes;28640.0
31398;South Africa;Fibre crops nes;Production;tonnes;2305.0
31401;South Africa;Figs;Production;tonnes;2146.0
31404;South Africa;Fruit, citrus nes;Production;tonnes;11507.0
31407;South Africa;Fruit, fresh nes;Production;tonnes;72874.0
31410;South Africa;Grapefruit (inc. pomelos);Production;tonnes;325566.0
31413;South Africa;Grapes;Production;tonnes;2032582.0
31416;South Africa;Groundnuts, with shell;Production;tonnes;92050.0
31419;South Africa;Hops;Production;tonnes;452.0
31424;South Africa;Lemons and limes;Production;tonnes;446340.0
31427;South Africa;Lettuce and chicory;Production;tonnes;36185.0
31430;South Africa;Lupins;Production;tonnes;8713.0
31433;South Africa;Maize;Production;tonnes;16820000.0
31436;South Africa;Maize, green;Production;tonnes;389491.0
31439;South Africa;Mangoes, mangosteens, guavas;Production;tonnes;90561.0
31442;South Africa;Melons, other (inc.cantaloupes);Production;tonnes;20708.0
31445;South Africa;Millet;Production;tonnes;5328.0
31446;South Africa;Mushrooms and truffles;Production;tonnes;19447.0
31449;South Africa;Nuts nes;Production;tonnes;22017.0
31452;South Africa;Oats;Production;tonnes;23107.0
31455;South Africa;Oilseeds nes;Production;tonnes;14602.0
31458;South Africa;Onions, dry;Production;tonnes;716201.0
31461;South Africa;Oranges;Production;tonnes;1459757.0
31464;South Africa;Papayas;Production;tonnes;13739.0
31467;South Africa;Peaches and nectarines;Production;tonnes;182489.0
31470;South Africa;Pears;Production;tonnes;416215.0
31473;South Africa;Peas, dry;Production;tonnes;699.0
31476;South Africa;Peas, green;Production;tonnes;8895.0
31479;South Africa;Pineapples;Production;tonnes;103179.0
31482;South Africa;Plums and sloes;Production;tonnes;77408.0
31485;South Africa;Potatoes;Production;tonnes;2456990.0
31488;South Africa;Pumpkins, squash and gourds;Production;tonnes;259965.0
31491;South Africa;Quinces;Production;tonnes;382.0
31494;South Africa;Rapeseed;Production;tonnes;93469.0
31497;South Africa;Rice, paddy;Production;tonnes;3031.0
31500;South Africa;Rye;Production;tonnes;1781.0
31503;South Africa;Seed cotton;Production;tonnes;41945.0
31506;South Africa;Sisal;Production;tonnes;1011.0
31509;South Africa;Sorghum;Production;tonnes;152000.0
31512;South Africa;Soybeans;Production;tonnes;1316000.0
31515;South Africa;Strawberries;Production;tonnes;8147.0
31518;South Africa;Sugar cane;Production;tonnes;17388177.0
31521;South Africa;Sunflower seed;Production;tonnes;874000.0
31524;South Africa;Sweet potatoes;Production;tonnes;74365.0
31527;South Africa;Tangerines, mandarins, clementines, satsumas;Production;tonnes;189505.0
31530;South Africa;Tea;Production;tonnes;1628.0
31533;South Africa;Tobacco, unmanufactured;Production;tonnes;14800.0
31536;South Africa;Tomatoes;Production;tonnes;672176.0
31539;South Africa;Vegetables, fresh nes;Production;tonnes;153702.0
31542;South Africa;Watermelons;Production;tonnes;80416.0
31545;South Africa;Wheat;Production;tonnes;1535000.0
31548;South Africa;Cereals (Rice Milled Eqv);Production;tonnes;18862977.0
31551;South Africa;Cereals, Total;Production;tonnes;18863987.0
31554;South Africa;Citrus Fruit, Total;Production;tonnes;2432676.0
31557;South Africa;Coarse Grain, Total;Production;tonnes;17325956.0
31563;South Africa;Fruit Primary;Production;tonnes;6893873.0
31566;South Africa;Oilcrops;Production;tonnes;2419692.0
31575;South Africa;Pulses, Total;Production;tonnes;82822.0
31578;South Africa;Roots and Tubers, Total;Production;tonnes;2531355.0
31581;South Africa;Treenuts, Total;Production;tonnes;22017.0
31584;South Africa;Vegetables Primary;Production;tonnes;2694294.0
31589;South Sudan;Beans, dry;Production;tonnes;4716.0
31592;South Sudan;Beans, green;Production;tonnes;1107.0
31601;South Sudan;Cassava;Production;tonnes;544510.0
31610;South Sudan;Chillies and peppers, dry;Production;tonnes;6716.0
31625;South Sudan;Fruit, fresh nes;Production;tonnes;395000.0
31628;South Sudan;Fruit, tropical fresh nes;Production;tonnes;46537.0
31635;South Sudan;Groundnuts, with shell;Production;tonnes;66256.0
31637;South Sudan;Jute;Production;tonnes;3500.0
31642;South Sudan;Maize;Production;tonnes;92000.0
31647;South Sudan;Melons, other (inc.cantaloupes);Production;tonnes;59191.0
31650;South Sudan;Melonseed;Production;tonnes;22726.0
31653;South Sudan;Millet;Production;tonnes;5000.0
31655;South Sudan;Oilseeds nes;Production;tonnes;50000.0
31668;South Sudan;Pineapples;Production;tonnes;4167.0
31673;South Sudan;Pulses nes;Production;tonnes;32488.0
31676;South Sudan;Pumpkins, squash and gourds;Production;tonnes;67455.0
31683;South Sudan;Sesame seed;Production;tonnes;204899.0
31686;South Sudan;Sorghum;Production;tonnes;667000.0
31691;South Sudan;Sunflower seed;Production;tonnes;52000.0
31696;South Sudan;Tangerines, mandarins, clementines, satsumas;Production;tonnes;19474.0
31701;South Sudan;Vegetables, fresh nes;Production;tonnes;375185.0
31708;South Sudan;Yams;Production;tonnes;58629.0
31711;South Sudan;Cereals (Rice Milled Eqv);Production;tonnes;764000.0
31714;South Sudan;Cereals, Total;Production;tonnes;764000.0
31717;South Sudan;Citrus Fruit, Total;Production;tonnes;19474.0
31720;South Sudan;Coarse Grain, Total;Production;tonnes;764000.0
31725;South Sudan;Fruit Primary;Production;tonnes;524368.0
31728;South Sudan;Oilcrops;Production;tonnes;395880.0
31737;South Sudan;Pulses, Total;Production;tonnes;37204.0
31740;South Sudan;Roots and Tubers, Total;Production;tonnes;603139.0
31743;South Sudan;Vegetables Primary;Production;tonnes;443747.0
31746;Spain;Almonds, with shell;Production;tonnes;255503.0
31749;Spain;Anise, badian, fennel, coriander;Production;tonnes;6860.0
31752;Spain;Apples;Production;tonnes;587034.0
31755;Spain;Apricots;Production;tonnes;162872.0
31758;Spain;Artichokes;Production;tonnes;223150.0
31761;Spain;Asparagus;Production;tonnes;63433.0
31764;Spain;Avocados;Production;tonnes;92936.0
31767;Spain;Bananas;Production;tonnes;421313.0
31770;Spain;Barley;Production;tonnes;5785944.0
31776;Spain;Beans, dry;Production;tonnes;19675.0
31779;Spain;Beans, green;Production;tonnes;163649.0
31782;Spain;Berries nes;Production;tonnes;9915.0
31785;Spain;Blueberries;Production;tonnes;35355.0
31788;Spain;Broad beans, horse beans, dry;Production;tonnes;48468.0
31791;Spain;Cabbages and other brassicas;Production;tonnes;217329.0
31794;Spain;Canary seed;Production;tonnes;299.0
31797;Spain;Carobs;Production;tonnes;1233.0
31800;Spain;Carrots and turnips;Production;tonnes;389844.0
31803;Spain;Cauliflowers and broccoli;Production;tonnes;688778.0
31806;Spain;Cereals nes;Production;tonnes;4284.0
31809;Spain;Cherries;Production;tonnes;114433.0
31812;Spain;Cherries, sour;Production;tonnes;370.0
31815;Spain;Chestnut;Production;tonnes;15623.0
31818;Spain;Chick peas;Production;tonnes;56498.0
31821;Spain;Chicory roots;Production;tonnes;2395.0
31824;Spain;Chillies and peppers, dry;Production;tonnes;6478.0
31827;Spain;Chillies and peppers, green;Production;tonnes;1277908.0
31830;Spain;Cotton lint;Production;tonnes;66182.0
31831;Spain;Cottonseed;Production;tonnes;88561.0
31836;Spain;Cucumbers and gherkins;Production;tonnes;634824.0
31838;Spain;Currants;Production;tonnes;900.0
31841;Spain;Dates;Production;tonnes;1848.0
31844;Spain;Eggplants (aubergines);Production;tonnes;225912.0
31847;Spain;Figs;Production;tonnes;36380.0
31850;Spain;Flax fibre and tow;Production;tonnes;19.0
31853;Spain;Fruit, citrus nes;Production;tonnes;1982.0
31856;Spain;Fruit, fresh nes;Production;tonnes;199364.0
31859;Spain;Fruit, tropical fresh nes;Production;tonnes;163271.0
31862;Spain;Garlic;Production;tonnes;274712.0
31865;Spain;Gooseberries;Production;tonnes;36.0
31868;Spain;Grain, mixed;Production;tonnes;6407.0
31871;Spain;Grapefruit (inc. pomelos);Production;tonnes;78752.0
31874;Spain;Grapes;Production;tonnes;5387403.0
31877;Spain;Groundnuts, with shell;Production;tonnes;661.0
31880;Spain;Hazelnuts, with shell;Production;tonnes;10487.0
31883;Spain;Hemp tow waste;Production;tonnes;20.0
31886;Spain;Hempseed;Production;tonnes;846.0
31889;Spain;Hops;Production;tonnes;711.0
31892;Spain;Kiwi fruit;Production;tonnes;21463.0
31895;Spain;Leeks, other alliaceous vegetables;Production;tonnes;95248.0
31898;Spain;Lemons and limes;Production;tonnes;925615.0
31901;Spain;Lentils;Production;tonnes;24357.0
31904;Spain;Lettuce and chicory;Production;tonnes;976112.0
31907;Spain;Linseed;Production;tonnes;11.0
31910;Spain;Lupins;Production;tonnes;3127.0
31913;Spain;Maize;Production;tonnes;3775645.0
31916;Spain;Melons, other (inc.cantaloupes);Production;tonnes;655677.0
31919;Spain;Millet;Production;tonnes;1540.0
31922;Spain;Mushrooms and truffles;Production;tonnes;159018.0
31925;Spain;Nuts nes;Production;tonnes;4309.0
31928;Spain;Oats;Production;tonnes;843259.0
31931;Spain;Olives;Production;tonnes;6549499.0
31934;Spain;Onions, dry;Production;tonnes;1299534.0
31937;Spain;Onions, shallots, green;Production;tonnes;17527.0
31940;Spain;Oranges;Production;tonnes;3357163.0
31943;Spain;Peaches and nectarines;Production;tonnes;1799685.0
31946;Spain;Pears;Production;tonnes;360957.0
31949;Spain;Peas, dry;Production;tonnes;186406.0
31952;Spain;Peas, green;Production;tonnes;104472.0
31955;Spain;Peppermint;Production;tonnes;80.0
31958;Spain;Persimmons;Production;tonnes;404131.0
31961;Spain;Pistachios;Production;tonnes;7545.0
31964;Spain;Plums and sloes;Production;tonnes;172325.0
31967;Spain;Poppy seed;Production;tonnes;11900.0
31970;Spain;Potatoes;Production;tonnes;2239470.0
31973;Spain;Pulses nes;Production;tonnes;65377.0
31976;Spain;Pumpkins, squash and gourds;Production;tonnes;702278.0
31981;Spain;Quinces;Production;tonnes;8405.0
31984;Spain;Rapeseed;Production;tonnes;153665.0
31987;Spain;Raspberries;Production;tonnes;43529.0
31990;Spain;Rice, paddy;Production;tonnes;835178.0
31993;Spain;Roots and tubers nes;Production;tonnes;6693.0
31996;Spain;Rye;Production;tonnes;139178.0
31999;Spain;Safflower seed;Production;tonnes;5034.0
32002;Spain;Seed cotton;Production;tonnes;160000.0
32005;Spain;Sorghum;Production;tonnes;30138.0
32008;Spain;Soybeans;Production;tonnes;4599.0
32011;Spain;Spices nes;Production;tonnes;4343.0
32014;Spain;Spinach;Production;tonnes;78802.0
32017;Spain;Strawberries;Production;tonnes;360416.0
32020;Spain;Sugar beet;Production;tonnes;3292750.0
32023;Spain;Sugar cane;Production;tonnes;1100.0
32026;Spain;Sunflower seed;Production;tonnes;841740.0
32029;Spain;Sweet potatoes;Production;tonnes;62302.0
32032;Spain;Tangerines, mandarins, clementines, satsumas;Production;tonnes;1967018.0
32035;Spain;Tobacco, unmanufactured;Production;tonnes;29679.0
32038;Spain;Tomatoes;Production;tonnes;5163466.0
32041;Spain;Triticale;Production;tonnes;355840.0
32044;Spain;Vegetables, fresh nes;Production;tonnes;331546.0
32047;Spain;Vegetables, leguminous nes;Production;tonnes;59210.0
32050;Spain;Vetches;Production;tonnes;72231.0
32053;Spain;Walnuts, with shell;Production;tonnes;15744.0
32056;Spain;Watermelons;Production;tonnes;1113192.0
32059;Spain;Wheat;Production;tonnes;4875957.0
32062;Spain;Cereals (Rice Milled Eqv);Production;tonnes;16375555.0
32065;Spain;Cereals, Total;Production;tonnes;16653669.0
32068;Spain;Citrus Fruit, Total;Production;tonnes;6330530.0
32071;Spain;Coarse Grain, Total;Production;tonnes;10942534.0
32077;Spain;Fruit Primary;Production;tonnes;18484972.0
32080;Spain;Oilcrops;Production;tonnes;7656516.0
32089;Spain;Pulses, Total;Production;tonnes;476139.0
32092;Spain;Roots and Tubers, Total;Production;tonnes;2308465.0
32095;Spain;Treenuts, Total;Production;tonnes;309211.0
32098;Spain;Vegetables Primary;Production;tonnes;13146752.0
32101;Sri Lanka;Areca nuts;Production;tonnes;46333.0
32104;Sri Lanka;Avocados;Production;tonnes;30606.0
32107;Sri Lanka;Bananas;Production;tonnes;62549.0
32110;Sri Lanka;Beans, dry;Production;tonnes;6802.0
32113;Sri Lanka;Beans, green;Production;tonnes;87385.0
32116;Sri Lanka;Cabbages and other brassicas;Production;tonnes;99616.0
32119;Sri Lanka;Carrots and turnips;Production;tonnes;71607.0
32122;Sri Lanka;Cashew nuts, with shell;Production;tonnes;20190.0
32125;Sri Lanka;Cassava;Production;tonnes;306347.0
32128;Sri Lanka;Chillies and peppers, green;Production;tonnes;51827.0
32131;Sri Lanka;Cinnamon (cannella);Production;tonnes;24680.0
32134;Sri Lanka;Cloves;Production;tonnes;7292.0
32137;Sri Lanka;Cocoa, beans;Production;tonnes;1485.0
32140;Sri Lanka;Coconuts;Production;tonnes;2445000.0
32143;Sri Lanka;Coffee, green;Production;tonnes;5431.0
32145;Sri Lanka;Coir;Production;tonnes;158829.0
32146;Sri Lanka;Cotton lint;Production;tonnes;0.0
32147;Sri Lanka;Cottonseed;Production;tonnes;0.0
32150;Sri Lanka;Cow peas, dry;Production;tonnes;8576.0
32153;Sri Lanka;Cucumbers and gherkins;Production;tonnes;31446.0
32156;Sri Lanka;Eggplants (aubergines);Production;tonnes;108856.0
32159;Sri Lanka;Fruit, fresh nes;Production;tonnes;65600.0
32162;Sri Lanka;Ginger;Production;tonnes;16326.0
32165;Sri Lanka;Groundnuts, with shell;Production;tonnes;22475.0
32168;Sri Lanka;Leeks, other alliaceous vegetables;Production;tonnes;56045.0
32171;Sri Lanka;Lemons and limes;Production;tonnes;247655.0
32174;Sri Lanka;Maize;Production;tonnes;195744.0
32177;Sri Lanka;Mangoes, mangosteens, guavas;Production;tonnes;452400.0
32180;Sri Lanka;Millet;Production;tonnes;5574.0
32183;Sri Lanka;Mustard seed;Production;tonnes;192.0
32186;Sri Lanka;Nutmeg, mace and cardamoms;Production;tonnes;3186.0
32189;Sri Lanka;Onions, dry;Production;tonnes;111350.0
32192;Sri Lanka;Oranges;Production;tonnes;46990.0
32195;Sri Lanka;Pepper (piper spp.);Production;tonnes;35142.0
32198;Sri Lanka;Pineapples;Production;tonnes;42229.0
32201;Sri Lanka;Plantains and others;Production;tonnes;661380.0
32204;Sri Lanka;Potatoes;Production;tonnes;73358.0
32207;Sri Lanka;Pumpkins, squash and gourds;Production;tonnes;82934.0
32210;Sri Lanka;Rice, paddy;Production;tonnes;2383153.0
32213;Sri Lanka;Rubber, natural;Production;tonnes;83070.0
32216;Sri Lanka;Seed cotton;Production;tonnes;0.0
32219;Sri Lanka;Sesame seed;Production;tonnes;7754.0
32222;Sri Lanka;Sorghum;Production;tonnes;130.0
32225;Sri Lanka;Soybeans;Production;tonnes;14363.0
32228;Sri Lanka;Spices nes;Production;tonnes;5445.0
32231;Sri Lanka;Sugar cane;Production;tonnes;654522.0
32234;Sri Lanka;Sweet potatoes;Production;tonnes;40693.0
32237;Sri Lanka;Tea;Production;tonnes;307720.0
32240;Sri Lanka;Tobacco, unmanufactured;Production;tonnes;7105.0
32243;Sri Lanka;Tomatoes;Production;tonnes;80839.0
32246;Sri Lanka;Vegetables, fresh nes;Production;tonnes;67363.0
32249;Sri Lanka;Cereals (Rice Milled Eqv);Production;tonnes;1791011.0
32252;Sri Lanka;Cereals, Total;Production;tonnes;2584601.0
32255;Sri Lanka;Citrus Fruit, Total;Production;tonnes;294645.0
32258;Sri Lanka;Coarse Grain, Total;Production;tonnes;201448.0
32264;Sri Lanka;Fruit Primary;Production;tonnes;1609409.0
32267;Sri Lanka;Oilcrops;Production;tonnes;2489784.0
32276;Sri Lanka;Pulses, Total;Production;tonnes;15378.0
32279;Sri Lanka;Roots and Tubers, Total;Production;tonnes;420398.0
32282;Sri Lanka;Treenuts, Total;Production;tonnes;20190.0
32285;Sri Lanka;Vegetables Primary;Production;tonnes;849268.0
32288;Sudan;Bananas;Production;tonnes;915000.0
32293;Sudan;Beans, dry;Production;tonnes;11444.0
32296;Sudan;Beans, green;Production;tonnes;290.0
32299;Sudan;Broad beans, horse beans, dry;Production;tonnes;110724.0
32302;Sudan;Cabbages and other brassicas;Production;tonnes;2599.0
32305;Sudan;Carrots and turnips;Production;tonnes;35067.0
32310;Sudan;Castor oil seed;Production;tonnes;1000.0
32313;Sudan;Cauliflowers and broccoli;Production;tonnes;780.0
32316;Sudan;Chick peas;Production;tonnes;11881.0
32319;Sudan;Chillies and peppers, dry;Production;tonnes;9648.0
32322;Sudan;Chillies and peppers, green;Production;tonnes;31225.0
32323;Sudan;Cotton lint;Production;tonnes;56875.0
32324;Sudan;Cottonseed;Production;tonnes;47000.0
32327;Sudan;Cow peas, dry;Production;tonnes;102000.0
32330;Sudan;Cucumbers and gherkins;Production;tonnes;237316.0
32333;Sudan;Dates;Production;tonnes;439355.0
32336;Sudan;Eggplants (aubergines);Production;tonnes;89700.0
